packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
47.31,11168.32,236.09,1.46,1.35,1.46,1.43,0.05,3.91,3.69,0.0,0.0,1.94,0.42,0.42,2.37,0.1539
43.3,17042.65,393.57,1.75,1.61,2.17,1.88,0.32,4.89,2.59,2.0,1.75,2.69,0.58,0.57,1.21,0.2099
48.72,19933.94,409.13,1.6,1.7,1.51,1.59,0.12,3.24,4.78,1.58,0.0,2.14,0.52,0.52,3.12,0.1867
43.88,6222.77,141.83,1.28,0.57,1.42,1.42,0.0,5.91,0.9,0.0,0.0,2.01,0.78,0.78,0.34,0.2169
51.32,14548.19,283.5,1.46,1.12,1.1,1.61,0.0,5.16,2.32,0.0,0.0,2.18,0.6,0.6,1.2,0.1471
47.3,16521.05,349.27,1.68,1.4,2.01,1.62,0.18,4.18,3.74,1.5,1.5,2.68,0.53,0.53,2.44,0.1909
51.79,14543.31,280.84,1.35,1.24,1.4,1.5,0.0,4.98,2.52,0.0,0.0,2.22,0.46,0.46,1.29,0.1822
45.06,7929.35,175.96,1.38,0.82,1.39,0.94,0.0,5.62,1.38,0.0,0.0,2.09,0.71,0.71,0.56,0.1543
46.69,13700.68,293.47,1.91,1.38,1.82,1.88,0.19,4.52,2.66,2.0,0.81,2.13,0.83,0.83,1.39,0.1544
46.62,16700.93,358.25,1.64,1.43,1.92,2.21,0.1,4.07,3.48,1.0,1.0,2.14,0.57,0.57,2.12,0.1343
46.37,16209.81,349.57,1.81,1.57,2.86,2.12,0.24,4.1,3.63,2.58,1.0,2.75,0.61,0.61,2.18,0.1114
46.75,8107.16,173.41,1.51,1.24,1.42,1.48,0.0,4.77,2.5,0.0,0.0,2.12,0.63,0.63,1.26,0.1519
51.49,14744.56,286.36,1.51,1.1,1.82,1.87,0.13,4.93,2.33,1.58,0.0,2.31,0.55,0.55,1.3,0.0841
43.18,18932.71,438.43,1.81,1.52,2.13,1.44,0.18,4.23,3.07,2.0,0.0,2.13,0.71,0.71,1.64,0.3194
48.4,5915.13,122.22,1.57,1.11,1.8,1.7,0.18,5.16,2.2,2.0,1.0,2.23,0.59,0.59,1.21,0.1573
49.9,13267.32,265.89,1.54,1.23,1.76,1.6,0.0,4.37,2.99,0.0,0.0,1.96,0.59,0.59,1.76,0.0583
48.74,11770.31,241.5,1.51,1.25,1.79,1.38,0.0,3.98,3.91,0.0,0.0,1.95,0.52,0.52,2.66,0.2258
47.42,5060.63,106.72,1.62,0.91,1.64,1.65,0.22,5.76,1.37,1.92,1.52,2.02,0.78,0.78,0.65,0.1901
46.73,9321.66,199.47,1.43,0.94,2.14,1.56,0.13,5.47,1.8,1.58,1.58,1.88,0.55,0.54,0.98,0.2675
44.06,18716.05,424.8,1.34,1.31,1.6,1.41,0.0,3.84,3.72,0.0,0.0,1.86,0.34,0.34,2.41,0.2855
44.27,21344.1,482.19,1.75,1.59,2.27,2.5,0.23,3.77,4.01,2.32,1.92,2.47,0.55,0.54,2.55,0.2371
50.1,10588.86,211.35,1.32,1.29,1.26,1.18,0.0,3.73,4.28,0.0,0.0,1.92,0.32,0.32,2.99,0.1839
45.75,12699.99,277.61,1.6,1.48,2.11,2.06,0.14,4.25,3.58,1.58,0.92,2.0,0.49,0.49,2.18,0.1272
49.66,13743.52,276.74,1.33,1.35,1.57,1.89,0.0,3.9,3.77,0.0,0.0,2.24,0.33,0.33,2.42,0.0537
46.78,11727.86,250.69,1.62,1.36,1.87,1.67,0.28,5.31,2.03,2.58,1.79,2.32,0.56,0.55,0.86,0.1782
39.25,15012.03,382.46,1.58,1.61,1.31,1.29,0.11,3.89,3.75,1.0,0.0,2.0,0.5,0.5,2.2,0.3228
39.31,21693.54,551.79,1.86,1.49,2.13,2.17,0.15,4.18,3.02,1.58,0.92,2.2,0.75,0.75,1.63,0.2862
48.94,14463.69,295.53,1.49,1.7,1.18,1.61,0.09,3.28,5.06,1.0,1.0,2.13,0.44,0.44,3.4,0.337
48.52,11702.73,241.18,1.52,1.13,1.69,1.53,0.05,5.68,2.05,0.0,0.0,2.45,0.65,0.65,0.96,0.0849
48.09,11958.34,248.69,1.63,1.26,1.85,1.61,0.08,5.14,2.94,1.0,0.0,2.45,0.63,0.63,1.74,0.2615
48.84,8877.4,181.78,1.76,1.2,2.09,1.75,0.05,5.3,2.42,0.0,0.0,1.96,0.85,0.85,1.25,0.2207
51.71,13874.75,268.3,1.73,1.4,1.77,2.14,0.09,4.94,2.89,1.0,1.0,2.39,0.73,0.73,1.54,0.1745
47.13,10272.5,217.98,1.89,1.45,1.45,1.85,0.13,4.53,3.15,0.92,0.92,2.36,0.82,0.82,1.79,0.1422
50.31,11507.0,228.73,1.28,1.24,1.58,1.71,0.0,5.25,2.41,0.0,0.0,1.99,0.42,0.42,1.16,0.1508
44.03,10492.73,238.32,1.51,1.23,1.43,1.34,0.0,4.56,3.06,0.0,0.0,2.19,0.56,0.56,1.83,0.3946
45.61,8804.66,193.06,1.9,1.47,2.32,2.34,0.19,4.59,2.91,2.0,1.5,2.07,0.8,0.8,1.57,0.3227
53.74,18306.07,340.67,1.68,1.24,1.34,1.71,0.04,5.13,2.59,0.0,0.0,2.48,0.76,0.76,1.38,0.0938
44.46,15674.84,352.59,1.34,1.45,1.98,1.4,0.1,3.75,4.19,1.0,0.0,2.15,0.26,0.26,2.78,0.3124
40.57,12198.85,300.65,1.41,1.5,1.69,1.79,0.05,2.83,4.63,0.0,0.0,2.24,0.4,0.4,3.15,0.1875
52.91,18161.75,343.26,1.55,1.29,1.52,1.26,0.05,4.29,3.03,0.0,0.0,2.42,0.55,0.55,1.77,0.14
53.95,7977.22,147.85,1.31,0.93,1.36,1.22,0.11,5.67,1.48,1.58,0.0,2.32,0.57,0.57,0.63,0.1552
46.53,13730.87,295.08,1.53,1.47,1.27,1.25,0.05,3.61,3.99,0.0,0.0,2.37,0.49,0.49,2.54,0.1401
48.22,13452.6,279.01,1.69,1.25,1.81,1.41,0.18,5.27,2.03,2.0,1.0,2.44,0.68,0.68,0.91,0.2659
47.29,20992.99,443.92,1.5,1.55,1.82,1.65,0.1,3.72,3.83,1.0,1.0,1.94,0.42,0.42,2.34,0.2216
47.05,11482.39,244.07,1.49,0.85,1.24,1.3,0.0,5.27,1.44,0.0,0.0,2.36,0.81,0.81,0.59,0.1604
39.49,13886.07,351.67,1.82,1.61,2.04,1.53,0.17,3.98,3.29,1.58,1.58,2.23,0.69,0.69,1.79,0.3609
46.64,12449.07,266.94,1.51,1.48,1.69,1.81,0.05,4.13,3.6,0.0,0.0,2.31,0.48,0.48,2.15,0.2524
53.39,11778.62,220.61,1.65,1.14,1.89,1.4,0.04,5.41,2.46,0.0,0.0,2.38,0.75,0.75,1.35,0.2066
51.68,19314.18,373.72,1.57,1.53,1.88,1.43,0.09,3.78,4.27,1.0,1.0,2.49,0.49,0.49,2.79,0.1653
44.15,18221.86,412.75,1.55,1.67,1.91,1.42,0.2,4.32,3.26,2.0,2.0,2.13,0.38,0.38,1.71,0.2115
48.47,8666.92,178.81,1.67,0.95,1.45,1.48,0.0,5.48,1.79,0.0,0.0,2.43,0.92,0.92,0.85,0.1909
49.06,8932.62,182.08,1.6,1.02,2.13,1.77,0.05,5.13,1.99,0.0,0.0,1.98,0.76,0.76,1.01,0.2523
47.15,10604.32,224.92,1.57,0.95,2.06,1.87,0.13,5.59,1.41,1.58,0.92,2.08,0.77,0.77,0.57,0.195
39.0,26178.89,671.17,1.1,1.54,1.65,1.37,0.17,1.6,5.72,1.58,0.92,2.13,0.25,0.25,4.22,0.363
48.78,5261.59,107.87,1.19,0.36,1.55,0.97,0.05,6.28,0.51,0.0,0.0,2.23,0.83,0.83,0.2,0.0454
46.46,15389.96,331.26,1.67,1.54,1.74,1.48,0.15,3.18,4.65,1.58,0.0,2.35,0.58,0.58,3.15,0.1938
52.34,19142.29,365.74,1.51,1.42,1.57,1.4,0.12,4.85,2.81,1.58,0.92,2.47,0.46,0.46,1.47,0.1716
50.66,11087.1,218.87,1.52,0.92,1.52,1.21,0.0,5.23,2.4,0.0,0.0,2.68,0.67,0.67,1.49,0.1141
44.61,12093.94,271.12,1.09,1.0,1.54,1.4,0.0,5.52,1.82,0.0,0.0,2.15,0.32,0.32,0.83,0.1408
43.63,24928.09,571.4,1.41,2.0,1.67,1.85,0.36,2.42,5.37,2.95,1.84,2.33,0.24,0.24,3.48,0.1682
44.51,10013.69,224.99,1.5,0.82,1.54,1.36,0.0,5.12,1.63,0.0,0.0,2.42,0.78,0.78,0.8,0.2974
48.92,18359.57,375.32,1.39,1.4,1.49,1.49,0.05,3.74,4.28,0.0,0.0,2.07,0.35,0.35,2.9,0.1657
53.02,4377.17,82.56,0.67,0.12,1.38,1.2,0.0,6.05,0.12,0.0,0.0,2.05,0.56,0.56,0.0,0.1226
49.01,9599.52,195.85,1.51,1.13,1.25,1.17,0.0,4.52,3.24,0.0,0.0,2.32,0.55,0.55,2.12,0.1627
43.26,17171.79,396.94,1.48,1.63,2.11,1.61,0.19,3.15,4.57,2.0,1.5,2.19,0.33,0.33,3.03,0.2865
46.59,19043.21,408.74,1.68,1.51,1.93,1.82,0.14,4.17,3.24,1.58,0.92,2.39,0.58,0.58,1.81,0.1714
41.34,23959.41,579.58,1.45,1.58,1.71,1.28,0.05,2.7,4.7,0.0,0.0,2.03,0.44,0.44,3.15,0.2582
49.25,10594.88,215.14,1.48,1.38,1.3,1.24,0.05,4.45,3.49,0.0,0.0,2.13,0.46,0.46,2.14,0.1433
49.6,12521.53,252.45,1.45,1.13,1.33,1.2,0.0,5.22,2.49,0.0,0.0,2.5,0.57,0.57,1.35,0.0951
51.49,17521.27,340.31,1.57,1.2,2.18,1.9,0.09,5.29,2.54,1.0,1.0,2.3,0.59,0.59,1.4,0.199
50.61,14630.14,289.07,1.58,1.6,1.94,1.97,0.19,4.24,3.69,1.92,1.52,1.88,0.45,0.45,2.2,0.064
50.52,13149.99,260.27,1.61,1.47,2.68,2.32,0.23,4.13,4.0,2.58,1.46,2.19,0.4,0.4,2.66,0.1664
51.27,11204.03,218.53,1.62,0.9,1.68,1.36,0.04,5.5,1.98,0.0,0.0,2.57,0.81,0.81,1.11,0.1497
43.33,11511.42,265.64,1.63,1.36,1.92,1.28,0.2,4.82,2.81,2.0,0.81,2.49,0.54,0.54,1.57,0.284
40.62,16164.89,397.99,1.6,1.23,1.67,2.05,0.11,4.68,2.52,1.0,0.0,2.36,0.58,0.58,1.35,0.3969
47.56,15998.69,336.4,1.34,1.39,1.84,1.66,0.05,3.75,3.64,0.0,0.0,1.8,0.31,0.31,2.28,0.2317
43.56,12315.64,282.72,1.87,1.49,1.9,2.14,0.24,3.86,3.8,2.0,1.5,2.27,0.68,0.66,2.46,0.0684
49.7,12732.43,256.19,1.92,1.75,2.45,2.21,0.32,3.97,3.91,2.52,2.52,2.43,0.65,0.63,2.36,0.2641
52.98,16053.62,303.0,1.82,1.53,2.18,2.06,0.18,4.84,3.06,2.0,2.0,2.58,0.73,0.72,1.65,0.2131
43.86,17934.49,408.94,1.53,1.55,1.85,1.47,0.1,3.7,3.81,1.0,1.0,2.02,0.44,0.44,2.32,0.2346
50.81,8313.93,163.64,1.03,0.81,1.04,1.08,0.0,5.81,1.47,0.0,0.0,1.76,0.36,0.36,0.66,0.2224
47.63,12119.31,254.44,1.8,1.43,1.69,1.65,0.17,4.28,3.35,0.81,0.81,2.39,0.68,0.68,2.01,0.1962
46.38,21304.31,459.32,1.94,1.72,2.33,1.65,0.41,3.09,4.67,3.0,1.91,2.46,0.63,0.61,3.17,0.2438
48.62,8950.73,184.08,1.07,0.83,1.28,1.03,0.0,5.56,1.53,0.0,0.0,1.99,0.37,0.37,0.7,0.1902
47.27,10265.88,217.18,1.6,1.19,2.0,1.97,0.21,5.23,1.99,2.32,1.92,2.41,0.55,0.55,0.98,0.31
36.86,24920.72,676.02,1.16,1.55,1.72,1.49,0.34,1.2,5.65,2.58,1.46,2.19,0.25,0.25,4.17,0.1957
46.21,16260.35,351.86,1.57,1.52,1.55,1.6,0.23,4.48,3.2,2.32,1.92,2.22,0.4,0.39,1.83,0.21
53.78,7836.95,145.72,1.21,0.89,1.49,1.01,0.0,5.47,1.6,0.0,0.0,1.72,0.5,0.5,0.71,0.1862
49.11,17401.08,354.3,1.6,1.55,1.75,1.42,0.14,4.02,3.71,1.58,1.58,2.27,0.49,0.48,2.25,0.1324
52.54,11502.44,218.91,1.63,0.89,1.82,1.35,0.0,5.26,1.84,0.0,0.0,2.07,0.89,0.89,0.95,0.2239
47.22,10880.94,230.42,1.51,1.24,2.23,1.7,0.13,5.01,2.57,0.92,0.92,2.37,0.49,0.49,1.42,0.3252
39.65,31390.81,791.71,0.85,1.43,1.55,1.48,0.19,0.97,6.14,2.0,1.0,2.01,0.18,0.15,4.75,0.2548
50.77,3551.98,69.96,0.83,0.0,0.84,0.0,0.0,6.56,0.0,0.0,0.0,1.85,0.83,0.83,0.0,0.0873
44.93,9583.75,213.28,1.29,0.93,1.79,1.36,0.0,5.92,1.64,0.0,0.0,2.13,0.57,0.57,0.71,0.148
48.14,8284.01,172.09,1.56,1.19,1.84,1.46,0.05,5.03,2.7,0.0,0.0,2.16,0.63,0.63,1.55,0.0427
43.4,15195.88,350.17,1.68,1.43,1.88,1.75,0.1,4.09,3.74,0.0,0.0,1.97,0.59,0.59,2.38,0.0923
50.69,5165.77,101.92,1.54,1.14,1.57,1.25,0.08,5.44,2.26,1.0,0.0,2.09,0.64,0.64,1.18,0.1341
42.78,20636.66,482.43,1.29,1.57,1.32,1.32,0.05,2.81,4.92,0.0,0.0,2.41,0.3,0.3,3.37,0.1816
48.04,9970.89,207.57,1.09,1.26,1.29,1.37,0.0,4.84,2.78,0.0,0.0,2.02,0.16,0.16,1.52,0.2161
43.6,7295.32,167.32,1.8,0.87,2.19,1.75,0.24,6.2,1.16,2.0,1.5,2.13,0.97,0.98,0.5,0.3051
45.66,20213.35,442.68,1.41,1.28,1.66,1.46,0.0,4.27,3.39,0.0,0.0,2.47,0.42,0.42,2.1,0.1935
48.03,10288.59,214.22,0.85,1.06,1.01,1.74,0.05,4.94,2.06,0.0,0.0,2.11,0.0,0.0,1.03,0.0509
50.56,13548.5,267.99,1.66,1.21,1.83,1.34,0.14,4.11,3.82,0.0,0.0,2.25,0.55,0.52,2.73,0.1257
50.42,10691.02,212.03,1.55,1.39,2.17,1.76,0.33,5.72,2.16,2.0,0.81,2.28,0.44,0.4,1.0,0.0778
46.19,19669.32,425.88,1.57,1.83,1.74,1.81,0.47,2.36,5.3,1.58,0.92,2.1,0.31,0.11,3.77,0.0627
50.31,10351.05,205.76,1.39,0.78,1.58,1.06,0.05,5.86,1.4,0.0,0.0,2.08,0.68,0.68,0.66,0.1405
41.07,22833.17,555.9,1.34,1.38,1.52,1.31,0.11,2.39,5.38,1.0,1.0,2.33,0.37,0.37,4.04,0.446
45.34,14772.17,325.81,1.19,1.35,1.33,1.45,0.1,4.16,3.47,1.0,1.0,2.15,0.11,0.11,2.18,0.1304
49.9,8411.78,168.57,1.33,0.89,1.77,1.06,0.13,5.82,1.9,0.92,0.92,2.25,0.44,0.44,1.11,0.1795
47.68,15169.68,318.16,1.33,1.31,1.91,1.58,0.1,4.29,3.49,1.0,1.0,2.07,0.26,0.26,2.24,0.1487
45.38,24004.17,528.93,1.43,1.5,1.68,1.54,0.14,3.0,4.34,1.58,1.58,2.03,0.33,0.32,2.91,0.3932
50.2,4897.07,97.55,0.93,0.35,1.48,1.01,0.0,6.25,0.48,0.0,0.0,1.96,0.62,0.62,0.13,0.1005
50.0,13060.24,261.2,1.4,0.92,1.71,1.35,0.0,5.42,1.86,0.0,0.0,2.14,0.64,0.64,0.95,0.057
48.86,10732.36,219.65,1.47,1.05,1.96,1.49,0.0,5.47,2.16,0.0,0.0,2.03,0.66,0.66,1.11,0.2137
39.25,7808.44,198.96,1.43,1.08,1.97,1.7,0.1,5.42,2.0,1.0,1.0,2.36,0.54,0.53,1.0,0.3442
47.02,20459.45,435.15,1.53,1.88,1.73,1.93,0.23,2.76,5.24,2.32,1.37,2.23,0.42,0.42,3.43,0.1192
44.5,16973.99,381.47,1.52,1.03,1.81,1.46,0.05,4.76,2.49,0.0,0.0,2.38,0.57,0.57,1.5,0.1109
50.1,11650.08,232.55,1.36,1.2,1.27,1.79,0.05,5.41,2.26,0.0,0.0,1.98,0.48,0.48,1.09,0.0652
47.37,19912.13,420.34,1.76,1.4,1.6,1.53,0.12,4.55,3.18,1.58,0.92,2.47,0.69,0.68,1.86,0.1055
47.83,10365.31,216.69,1.3,1.12,1.2,1.48,0.05,5.05,2.44,0.0,0.0,2.03,0.37,0.37,1.36,0.2435
44.19,4708.99,106.56,1.08,0.69,1.25,1.58,0.0,5.67,1.18,0.0,0.0,1.74,0.51,0.51,0.49,0.2142
46.72,10138.51,217.02,1.2,1.03,1.24,1.28,0.0,5.19,2.56,0.0,0.0,2.28,0.31,0.31,1.53,0.1413
44.01,15141.15,344.02,1.65,1.45,1.72,1.79,0.14,3.93,3.74,1.58,0.92,2.21,0.55,0.53,2.37,0.1174
41.84,13665.64,326.63,1.82,1.41,2.2,2.17,0.11,4.22,3.31,1.0,1.0,2.29,0.75,0.75,1.97,0.1482
47.33,7632.87,161.26,1.18,0.98,1.64,0.99,0.05,5.36,2.15,0.0,0.0,1.92,0.32,0.32,1.21,0.0392
47.16,12653.51,268.3,1.59,1.43,1.66,1.67,0.18,4.13,3.61,2.0,1.5,2.15,0.44,0.44,2.29,0.0657
50.48,15932.55,315.65,1.34,1.28,0.9,0.97,0.05,3.64,4.1,0.0,0.0,2.09,0.3,0.3,2.85,0.0489
44.93,13518.18,300.84,1.32,1.27,1.61,1.58,0.1,4.85,3.12,1.0,1.0,2.39,0.28,0.28,1.91,0.0348
50.05,16766.32,335.0,1.72,1.35,1.96,1.42,0.13,3.76,4.26,1.58,0.92,2.26,0.61,0.61,2.97,0.1003
47.66,13605.2,285.44,1.24,1.36,1.44,1.57,0.0,4.88,2.8,0.0,0.0,1.93,0.32,0.32,1.43,0.0265
49.95,13989.49,280.05,1.59,1.02,1.64,2.04,0.05,4.92,2.26,0.0,0.0,2.22,0.69,0.69,1.27,0.0449
49.05,12488.49,254.59,1.44,1.06,1.62,1.77,0.0,5.41,2.13,0.0,0.0,2.32,0.63,0.63,1.07,0.0586
43.97,14790.58,336.4,1.86,1.49,1.95,1.43,0.13,4.59,2.72,1.58,0.0,2.44,0.82,0.82,1.3,0.1283
45.73,15355.7,335.77,1.73,1.13,1.34,1.41,0.0,4.81,2.74,0.0,0.0,2.17,0.8,0.8,1.61,0.058
38.95,21964.35,563.92,1.56,1.73,1.94,1.54,0.3,3.39,4.29,2.58,1.0,2.37,0.34,0.34,2.68,0.0232
46.2,4804.24,103.98,1.39,0.83,1.57,1.28,0.0,5.15,1.69,0.0,0.0,2.05,0.68,0.68,0.86,0.0289
37.86,7003.53,184.98,1.47,1.19,1.45,1.0,0.0,3.72,3.68,0.0,0.0,2.08,0.47,0.47,2.48,0.0276
44.53,18185.82,408.37,1.61,1.46,2.19,2.18,0.15,3.95,3.73,1.58,1.58,2.33,0.48,0.48,2.36,0.0609
47.58,9839.33,206.78,1.4,0.94,1.4,1.12,0.05,5.44,1.72,0.0,0.0,1.74,0.61,0.61,0.82,0.0924
46.26,9568.54,206.83,1.35,1.0,2.12,2.04,0.1,5.8,1.74,1.0,1.0,1.97,0.53,0.52,0.82,0.06
55.28,17531.64,317.17,1.17,1.36,1.77,1.55,0.22,5.66,2.82,2.25,1.92,2.16,0.1,0.1,1.62,0.0487
50.21,13933.02,277.47,1.06,1.02,1.13,1.52,0.05,6.09,2.1,0.0,0.0,2.17,0.21,0.21,1.12,0.2194
50.42,6940.35,137.66,1.47,1.22,1.52,1.35,0.0,4.44,3.75,0.0,0.0,1.77,0.48,0.48,2.53,0.2387
54.55,5572.95,102.16,0.66,0.74,1.39,1.33,0.0,1.15,7.04,0.0,0.0,1.01,0.1,0.1,6.3,0.1568
51.22,12316.73,240.45,1.56,1.52,1.67,1.5,0.0,3.37,4.76,0.0,0.0,2.14,0.58,0.58,3.24,0.2698
44.65,11355.88,254.32,2.17,1.42,2.06,1.71,0.23,4.99,2.22,2.32,1.92,2.62,1.12,1.11,0.97,0.1893
43.48,15377.8,353.65,1.9,1.47,2.09,1.79,0.05,4.41,2.78,0.0,0.0,2.45,0.93,0.93,1.35,0.0855
40.41,10038.9,248.41,2.03,1.51,2.37,2.33,0.21,4.5,2.53,2.0,0.81,2.53,0.97,0.97,1.14,0.0166
49.58,14150.01,285.41,1.75,1.61,2.09,2.12,0.2,4.31,3.03,1.92,0.97,2.95,0.64,0.62,1.54,0.0209
45.44,17686.76,389.27,1.64,1.7,2.31,2.33,0.19,3.56,3.29,2.0,1.5,2.39,0.49,0.49,1.71,0.274
52.06,10460.31,200.93,1.6,1.03,1.71,1.34,0.0,5.02,1.63,0.0,0.0,2.33,0.88,0.88,0.61,0.1856
46.9,14100.09,300.63,1.69,1.67,1.91,1.57,0.05,3.67,3.82,0.0,0.0,2.79,0.65,0.65,2.17,0.1285
43.05,14303.31,332.27,1.63,1.73,1.69,1.82,0.05,3.33,3.96,0.0,0.0,2.56,0.58,0.58,2.26,0.2595
48.84,12206.39,249.91,1.7,1.18,1.6,1.56,0.05,4.85,1.95,0.0,0.0,2.36,0.85,0.85,0.81,0.2201
52.18,12975.73,248.68,1.82,1.43,2.03,2.2,0.17,5.03,2.63,2.0,1.5,3.12,0.78,0.78,1.32,0.1569
36.62,8944.21,244.27,1.63,1.4,1.75,1.53,0.06,3.86,2.92,0.0,0.0,2.2,0.61,0.61,1.55,0.4031
49.45,10000.44,202.21,1.72,1.59,1.95,1.8,0.14,4.06,3.21,1.58,1.58,2.52,0.64,0.63,1.71,0.2366
40.1,8623.13,215.03,1.79,0.91,1.44,1.37,0.0,5.27,1.52,0.0,0.0,2.33,1.07,1.07,0.61,0.0175
49.8,13988.78,280.91,1.71,1.44,2.0,2.26,0.17,4.4,2.43,2.0,1.5,2.33,0.66,0.66,1.11,0.1569
41.16,9282.07,225.5,1.37,1.5,1.5,1.85,0.05,4.17,2.9,0.0,0.0,2.71,0.38,0.38,1.43,0.041
54.49,15782.71,289.64,1.46,1.35,1.69,1.78,0.13,4.41,2.9,2.0,0.0,2.47,0.4,0.4,1.64,0.1626
45.13,7846.94,173.87,1.3,1.12,1.88,1.7,0.09,4.97,2.18,1.0,0.0,2.86,0.4,0.4,1.12,0.0706
41.64,10027.22,240.78,1.55,1.19,1.84,2.12,0.18,4.43,2.13,2.0,0.81,2.44,0.53,0.53,1.07,0.1392
50.86,9969.79,196.01,1.5,1.19,2.03,1.32,0.09,4.96,2.05,1.0,0.0,2.69,0.59,0.59,0.93,0.068
46.15,10553.53,228.66,1.7,1.32,2.06,1.72,0.2,4.99,2.08,2.0,0.81,2.96,0.7,0.7,0.89,0.3704
37.21,5121.2,137.62,1.32,0.72,1.96,1.15,0.06,4.98,1.31,0.0,0.0,1.98,0.6,0.6,0.64,0.0302
46.01,5567.27,121.01,1.26,0.97,1.95,1.6,0.0,4.97,1.72,0.0,0.0,2.42,0.54,0.54,0.75,0.0168
46.51,15241.57,327.69,1.35,1.22,1.82,1.63,0.15,4.5,2.38,1.58,1.58,2.75,0.31,0.31,1.26,0.1049
48.21,11305.34,234.48,1.38,1.36,2.35,2.09,0.09,4.44,2.65,1.0,1.0,2.57,0.38,0.38,1.36,0.0696
45.62,12205.32,267.54,1.46,1.14,2.47,2.0,0.2,4.83,2.37,2.0,1.5,3.18,0.39,0.39,1.36,0.1273
41.69,12257.78,293.99,1.11,1.22,1.37,1.97,0.11,4.12,2.58,1.0,1.0,2.26,0.09,0.09,1.43,0.1879
47.42,9683.64,204.2,1.26,1.16,1.84,1.54,0.14,4.82,2.49,1.58,0.92,2.81,0.27,0.27,1.42,0.0336
50.79,4663.14,91.82,0.99,0.2,1.45,0.97,0.0,7.39,0.27,0.0,0.0,1.35,0.79,0.79,0.08,0.0772
47.53,5277.28,111.03,1.81,1.39,1.61,1.64,0.13,5.29,2.69,1.58,0.92,1.4,0.79,0.79,1.39,0.0472
43.05,5756.05,133.69,1.09,0.83,1.74,1.58,0.0,6.49,1.49,0.0,0.0,0.64,0.42,0.42,0.66,0.0408
63.13,5038.96,79.82,0.67,0.83,0.58,1.18,0.04,7.1,1.49,0.0,0.0,0.29,0.0,0.0,0.69,0.1319
50.55,6575.93,130.07,1.67,1.55,1.55,1.31,0.05,3.31,4.78,0.0,0.0,1.53,0.64,0.64,3.25,0.0419
49.94,3726.76,74.62,1.12,1.04,1.38,1.43,0.0,5.72,2.76,0.0,0.0,0.31,0.22,0.22,1.72,0.0621
56.67,4283.24,75.58,1.54,1.13,1.63,1.18,0.0,3.77,4.49,0.0,0.0,1.65,0.54,0.54,3.37,0.0429
50.3,5617.86,111.68,1.11,0.89,1.68,1.26,0.17,5.98,1.51,2.0,0.81,1.83,0.31,0.31,0.75,0.0305
47.1,4500.41,95.54,0.49,0.0,1.0,0.0,0.0,6.61,0.0,0.0,0.0,1.49,0.49,0.49,0.0,0.0208
47.57,4088.56,85.95,0.08,0.0,1.0,0.0,0.0,6.63,0.0,0.0,0.0,1.13,0.08,0.08,0.0,0.0404
49.18,16724.81,340.06,1.63,1.59,1.54,1.52,0.18,3.03,4.72,2.0,1.5,2.08,0.51,0.51,3.21,0.0522
45.4,3196.81,70.42,0.64,0.05,0.59,0.08,0.05,5.96,0.0,0.0,0.0,1.36,0.59,0.59,0.0,0.0642
47.94,10132.4,211.35,0.92,0.73,1.25,1.24,0.0,5.8,1.36,0.0,0.0,1.73,0.26,0.26,0.63,0.1413
35.82,13344.9,372.52,1.6,1.19,1.28,0.97,0.06,4.47,2.61,0.0,0.0,2.01,0.62,0.62,1.46,0.1268
20.22,18516.86,915.85,0.52,0.85,1.2,0.96,0.19,0.39,5.13,1.0,1.0,1.22,0.04,0.04,4.35,0.394
42.37,7007.18,165.38,0.96,0.52,1.24,0.97,0.0,6.28,0.82,0.0,0.0,1.82,0.47,0.47,0.29,0.1494
40.66,4942.55,121.57,1.12,0.73,2.89,2.06,0.33,6.31,0.7,2.13,1.56,1.7,0.4,0.4,0.27,0.2816
51.51,4449.97,86.38,0.41,0.17,0.86,0.82,0.04,7.1,0.13,0.0,0.0,1.65,0.26,0.26,0.01,0.0409
43.53,5539.03,127.24,0.46,0.48,0.97,0.96,0.0,7.17,0.58,0.0,0.0,0.57,0.09,0.09,0.11,0.1963
37.74,7422.36,196.66,1.7,0.69,1.62,1.14,0.06,5.83,1.0,0.0,0.0,1.79,1.1,1.1,0.36,0.1961
46.38,9212.38,198.65,1.66,1.01,2.25,1.91,0.31,5.44,1.6,2.81,1.15,1.87,0.68,0.68,0.81,0.2516
