packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
57.44,4377.57,76.21,1.58,0.0,1.58,0.0,0.0,7.25,1.0,6.23,0.0,1.58,1.58,0.0,1.58,0.0569
49.85,3767.26,75.57,1.58,0.0,1.58,0.0,0.0,7.03,1.0,6.04,0.0,1.58,1.58,0.0,1.58,0.0183
71.16,5408.54,76.0,1.58,0.0,1.58,0.0,0.0,7.55,1.0,6.55,0.0,1.58,1.58,0.0,1.58,0.0779
68.16,5568.29,81.7,1.61,0.04,1.83,0.39,0.0,7.49,1.0,6.49,0.0,1.61,1.58,0.0,1.58,0.0351
78.47,5963.72,76.0,1.58,0.0,1.58,0.0,0.0,7.7,1.0,6.7,0.0,1.58,1.58,0.0,1.58,0.0366
76.25,6175.99,80.99,1.61,0.03,1.86,0.41,0.0,7.65,1.0,6.64,0.0,1.61,1.58,0.0,1.58,0.0413
67.38,5112.16,75.87,1.58,0.0,1.58,0.0,0.0,7.48,1.0,6.48,0.0,1.58,1.58,0.0,1.58,0.086
80.68,6483.09,80.35,1.69,0.12,2.0,0.5,0.05,7.73,1.04,6.74,0.13,1.66,1.57,0.01,1.57,0.0406
80.64,6602.5,81.88,1.61,0.03,1.75,0.92,0.0,7.74,1.0,6.71,0.0,1.61,1.58,0.0,1.58,0.0548
83.93,6369.26,75.89,1.58,0.0,1.3,0.0,0.0,7.79,1.0,6.78,0.0,1.58,1.58,0.0,1.58,0.0626
79.22,6023.73,76.04,1.58,0.0,1.58,0.0,0.0,7.72,1.0,6.7,0.0,1.58,1.58,0.0,1.58,0.0503
75.35,6232.91,82.72,1.64,0.06,1.88,0.57,0.03,7.61,1.0,6.67,0.08,1.64,1.57,0.0,1.58,0.0611
78.55,6340.32,80.72,1.61,0.03,1.69,0.35,0.0,7.7,1.0,6.69,0.0,1.61,1.58,0.0,1.58,0.0391
71.14,6031.57,84.78,1.73,0.17,2.12,0.63,0.0,7.52,1.17,6.51,0.0,1.63,1.56,0.0,1.59,0.0392
63.29,5173.76,81.75,1.62,0.04,1.66,0.24,0.0,7.38,1.0,6.41,0.0,1.62,1.58,0.0,1.58,0.1051
64.59,4853.99,75.15,1.64,0.07,1.76,1.0,0.0,7.41,1.09,6.38,0.0,1.58,1.57,0.0,1.58,0.0521
75.14,6062.66,80.69,1.61,0.03,1.7,0.16,0.0,7.62,1.0,6.61,0.0,1.61,1.58,0.0,1.58,0.0478
69.37,5217.64,75.21,1.64,0.07,1.87,0.5,0.03,7.49,1.04,6.57,0.08,1.61,1.57,0.0,1.57,0.0784
84.19,6635.25,78.81,1.63,0.06,1.77,0.25,0.03,7.77,1.0,6.81,0.07,1.63,1.57,0.0,1.58,0.0459
69.2,5477.49,79.16,1.71,0.16,1.93,0.49,0.03,7.48,1.17,6.52,0.09,1.64,1.56,0.0,1.57,0.0511
67.46,5038.69,74.7,1.77,0.29,1.9,1.34,0.0,7.33,1.48,6.46,0.0,1.58,1.52,0.0,1.62,0.0636
59.84,4557.17,76.15,1.66,0.1,1.99,0.61,0.0,7.26,1.15,6.3,0.0,1.58,1.56,0.0,1.58,0.0542
78.73,6338.43,80.51,1.7,0.15,1.79,0.27,0.0,7.64,1.2,6.71,0.0,1.61,1.55,0.0,1.6,0.065
67.96,5044.34,74.22,1.67,0.11,1.64,0.43,0.0,7.45,1.18,6.49,0.0,1.58,1.56,0.0,1.59,0.076
71.95,5493.37,76.35,1.61,0.03,1.72,0.29,0.03,7.58,1.0,6.57,0.08,1.61,1.58,0.0,1.58,0.0457
71.71,5476.81,76.38,1.58,0.0,1.46,0.0,0.0,7.56,1.0,6.58,0.0,1.58,1.58,0.0,1.58,0.03
76.52,5848.83,76.44,1.63,0.06,1.89,0.61,0.0,7.67,1.08,6.64,0.0,1.58,1.57,0.0,1.57,0.0873
86.52,6974.39,80.61,1.81,0.31,1.83,1.11,0.0,7.55,1.6,6.79,0.0,1.61,1.5,0.0,1.71,0.053
86.12,7264.14,84.35,1.63,0.05,1.46,0.35,0.0,7.82,1.0,6.82,0.0,1.63,1.58,0.0,1.58,0.0445
67.6,5554.7,82.16,1.7,0.15,1.85,0.38,0.0,7.42,1.18,6.49,0.0,1.61,1.55,0.0,1.59,0.0271
50.25,3749.48,74.61,1.62,0.05,1.73,0.11,0.0,7.06,1.06,6.04,0.0,1.58,1.58,0.0,1.58,0.0469
73.72,5429.78,73.65,1.67,0.1,1.78,0.25,0.07,7.58,1.04,6.66,0.16,1.64,1.57,0.0,1.57,0.0715
90.23,6854.29,75.97,1.58,0.0,1.56,0.0,0.0,7.91,1.0,6.87,0.0,1.58,1.58,0.0,1.58,0.0458
71.39,5654.93,79.21,1.61,0.03,1.65,0.1,0.0,7.53,1.0,6.6,0.0,1.61,1.58,0.0,1.58,0.092
72.69,5367.22,73.84,1.58,0.0,1.1,0.0,0.0,7.6,1.0,6.57,0.0,1.58,1.58,0.0,1.58,0.0397
77.7,5784.06,74.44,1.58,0.0,1.22,0.0,0.0,7.66,1.0,6.73,0.0,1.58,1.58,0.0,1.58,0.0332
64.85,4943.46,76.23,1.58,0.0,1.55,0.0,0.0,7.43,1.0,6.39,0.0,1.58,1.58,0.0,1.58,0.0619
76.65,6578.98,85.83,1.66,0.09,1.92,0.41,0.0,7.67,1.04,6.58,0.0,1.63,1.58,0.0,1.58,0.0372
88.46,7000.21,79.13,1.65,0.08,1.77,0.42,0.0,7.86,1.07,6.87,0.0,1.61,1.57,0.0,1.58,0.0452
83.14,6273.05,75.45,1.65,0.08,1.75,0.5,0.0,7.78,1.11,6.75,0.0,1.58,1.57,0.0,1.58,0.0604
82.4,6172.01,74.9,1.63,0.06,2.24,1.58,0.0,7.77,1.08,6.77,0.0,1.58,1.58,0.0,1.58,0.0445
65.02,4914.26,75.58,1.58,0.0,1.58,0.0,0.0,7.43,1.0,6.41,0.0,1.58,1.58,0.0,1.58,0.071
77.02,6176.86,80.2,1.64,0.06,1.81,0.3,0.0,7.67,1.04,6.64,0.0,1.61,1.57,0.0,1.58,0.0686
84.51,7241.28,85.68,1.83,0.33,2.15,1.18,0.0,7.53,1.58,6.75,0.0,1.63,1.5,0.0,1.7,0.0484
69.49,5181.23,74.57,1.58,0.0,1.24,0.0,0.0,7.5,1.0,6.57,0.0,1.58,1.58,0.0,1.58,0.0311
59.41,4753.13,80.01,1.75,0.2,2.11,0.69,0.1,7.26,1.05,6.34,0.29,1.72,1.55,0.0,1.56,0.0673
72.95,6253.35,85.72,1.72,0.17,1.96,0.43,0.0,7.53,1.17,6.58,0.0,1.63,1.56,0.0,1.59,0.0958
77.45,6148.13,79.38,1.7,0.14,1.96,1.0,0.03,7.62,1.12,6.73,0.08,1.64,1.56,0.0,1.58,0.0556
83.01,6290.42,75.78,1.58,0.0,1.53,0.0,0.0,7.75,1.0,6.81,0.0,1.58,1.58,0.0,1.58,0.0951
91.48,8005.09,87.5,1.75,0.19,2.34,1.06,0.0,7.85,1.21,6.88,0.0,1.64,1.56,0.0,1.6,0.0378
78.97,6724.13,85.15,1.7,0.13,2.03,0.47,0.0,7.65,1.12,6.67,0.0,1.63,1.57,0.0,1.58,0.0499
90.13,6874.2,76.27,1.58,0.0,1.58,0.0,0.0,7.91,1.0,6.88,0.0,1.58,1.58,0.0,1.58,0.0547
78.8,6021.76,76.42,1.58,0.0,1.58,0.0,0.0,7.71,1.0,6.69,0.0,1.58,1.58,0.0,1.58,0.0738
87.02,6986.28,80.28,1.73,0.2,2.22,1.2,0.03,7.8,1.22,6.85,0.07,1.63,1.55,0.0,1.58,0.0491
80.99,6187.32,76.4,1.72,0.16,2.27,0.95,0.09,7.71,1.12,6.78,0.18,1.66,1.56,0.01,1.56,0.0301
77.1,6243.77,80.98,1.61,0.03,1.61,0.41,0.0,7.67,1.0,6.64,0.0,1.61,1.58,0.0,1.58,0.0305
66.95,4940.76,73.8,1.69,0.13,1.88,0.49,0.0,7.42,1.22,6.46,0.0,1.58,1.55,0.0,1.6,0.0385
86.54,6882.45,79.53,1.63,0.06,1.86,0.37,0.0,7.82,1.04,6.85,0.0,1.61,1.58,0.0,1.58,0.0428
78.8,6061.16,76.92,1.58,0.0,1.46,0.0,0.0,7.73,1.0,6.64,0.0,1.58,1.58,0.0,1.58,0.0407
82.24,6088.86,74.04,1.63,0.06,1.84,0.73,0.03,7.75,1.04,6.79,0.07,1.61,1.57,0.0,1.57,0.0405
64.33,4864.85,75.62,1.58,0.0,1.57,0.0,0.0,7.39,1.0,6.43,0.0,1.58,1.58,0.0,1.58,0.0977
68.71,5492.04,79.93,1.72,0.17,2.18,1.17,0.0,7.43,1.22,6.49,0.0,1.61,1.55,0.0,1.6,0.0601
73.64,5560.31,75.51,1.58,0.0,1.58,0.0,0.0,7.58,1.0,6.63,0.0,1.58,1.58,0.0,1.58,0.0593
69.81,5266.37,75.44,1.58,0.0,1.43,0.0,0.0,7.53,1.0,6.52,0.0,1.58,1.58,0.0,1.58,0.0617
82.65,6269.05,75.85,1.67,0.11,1.85,0.46,0.0,7.71,1.19,6.78,0.0,1.58,1.56,0.0,1.6,0.0399
73.14,6196.41,84.71,1.69,0.1,2.08,0.47,0.0,7.57,1.08,6.63,0.0,1.63,1.59,0.0,1.58,0.0293
76.42,6569.16,85.96,1.76,0.21,2.31,1.69,0.03,7.58,1.2,6.66,0.08,1.66,1.55,0.0,1.59,0.0651
71.68,5417.52,75.58,1.63,0.06,1.78,0.62,0.0,7.56,1.08,6.57,0.0,1.58,1.57,0.0,1.58,0.1388
90.8,7559.55,83.26,1.65,0.08,1.82,0.27,0.03,7.89,1.04,6.93,0.0,1.63,1.58,0.0,1.58,0.0515
79.89,5758.13,72.08,1.84,0.36,1.99,0.88,0.0,7.34,1.72,6.71,0.0,1.6,1.48,0.0,1.74,0.0371
73.05,5852.57,80.11,1.64,0.07,1.91,0.82,0.03,7.55,1.0,6.64,0.08,1.64,1.57,0.0,1.58,0.0663
73.55,5763.15,78.36,1.64,0.07,2.0,1.25,0.0,7.58,1.04,6.64,0.0,1.61,1.57,0.0,1.58,0.0607
92.21,6999.18,75.9,1.67,0.1,1.8,0.3,0.0,7.89,1.17,6.93,0.0,1.58,1.56,0.0,1.59,0.0503
82.92,6066.77,73.16,1.65,0.09,1.82,0.77,0.03,7.75,1.07,6.82,0.07,1.61,1.57,0.0,1.57,0.0581
71.0,5396.29,76.0,1.58,0.0,1.58,0.0,0.0,7.0,1.0,6.0,0.0,1.58,1.58,0.0,1.58,0.0521
65.2,4935.42,75.69,1.62,0.04,1.67,0.11,0.04,7.43,1.0,6.44,0.09,1.62,1.58,0.0,1.58,0.0378
71.65,5761.96,80.42,1.61,0.03,1.76,0.24,0.0,7.55,1.0,6.57,0.0,1.61,1.58,0.0,1.58,0.0891
51.26,4227.53,82.47,1.7,0.12,1.8,0.25,0.08,7.07,1.0,6.09,0.19,1.7,1.57,0.01,1.57,0.045
74.2,5086.53,68.56,1.81,0.33,1.92,0.7,0.0,7.24,1.72,6.61,0.0,1.57,1.48,0.0,1.74,0.0652
54.55,3933.98,72.11,1.74,0.21,1.91,0.58,0.0,7.03,1.37,6.17,0.0,1.58,1.53,0.0,1.62,0.0382
70.07,5641.64,80.52,1.61,0.03,1.66,0.11,0.0,7.52,1.0,6.54,0.0,1.61,1.58,0.0,1.58,0.0351
81.05,6511.75,80.34,1.61,0.03,1.71,0.16,0.0,7.73,1.0,6.73,0.0,1.61,1.58,0.0,1.58,0.0301
64.14,4886.95,76.19,1.58,0.0,1.58,0.0,0.0,7.41,1.0,6.39,0.0,1.58,1.58,0.0,1.58,0.0974
79.08,6392.56,80.84,1.61,0.03,1.68,0.12,0.0,7.71,1.0,6.69,0.0,1.61,1.58,0.0,1.58,0.0467
63.8,5194.48,81.42,1.62,0.04,1.68,0.12,0.0,7.39,1.0,6.41,0.0,1.62,1.58,0.0,1.58,0.1339
57.32,4344.24,75.79,1.58,0.0,1.58,0.0,0.0,7.23,1.0,6.25,0.0,1.58,1.58,0.0,1.58,0.06
70.38,5724.61,81.34,1.64,0.07,1.79,0.27,0.03,7.53,1.0,6.54,0.09,1.64,1.57,0.0,1.58,0.0588
82.58,6330.53,76.66,1.58,0.0,1.58,0.0,0.0,7.78,1.0,6.75,0.0,1.58,1.58,0.0,1.58,0.0559
70.53,5303.19,75.19,1.63,0.06,1.74,0.24,0.0,7.52,1.09,6.58,0.0,1.58,1.57,0.0,1.58,0.0823
74.66,6079.41,81.43,1.64,0.06,1.88,0.52,0.0,7.62,1.04,6.61,0.0,1.64,1.58,0.0,1.58,0.0573
60.15,4878.22,81.1,1.62,0.04,1.68,0.12,0.0,7.29,1.0,6.32,0.0,1.62,1.58,0.0,1.58,0.0728
56.54,4318.6,76.38,1.58,0.0,1.46,0.0,0.0,7.22,1.0,6.21,0.0,1.58,1.58,0.0,1.58,0.0348
61.33,4486.23,73.14,1.62,0.04,1.44,0.29,0.04,7.32,1.0,6.38,0.09,1.62,1.58,0.0,1.58,0.0429
86.52,7311.24,84.5,1.66,0.08,1.77,0.22,0.03,7.85,1.0,6.81,0.07,1.65,1.58,0.0,1.58,0.0385
65.91,5350.57,81.18,1.69,0.13,1.81,0.3,0.0,7.42,1.14,6.43,0.0,1.62,1.56,0.0,1.58,0.0343
78.3,5952.12,76.02,1.66,0.09,1.89,0.36,0.09,7.68,1.0,6.73,0.21,1.66,1.58,0.01,1.57,0.0387
73.91,5596.2,75.71,1.58,0.0,1.58,0.0,0.0,7.61,1.0,6.61,0.0,1.58,1.58,0.0,1.58,0.0416
74.5,5579.85,74.9,1.58,0.0,1.25,0.0,0.0,7.59,1.0,6.67,0.0,1.58,1.58,0.0,1.58,0.1112
83.75,6834.12,81.6,1.86,0.44,1.87,1.75,0.0,7.49,1.74,6.77,0.0,1.63,1.48,0.0,1.69,0.0474
78.36,5943.48,75.85,1.58,0.0,1.35,0.0,0.0,7.69,1.0,6.7,0.0,1.58,1.58,0.0,1.58,0.0256
81.28,6164.91,75.85,1.63,0.05,1.92,0.65,0.0,7.73,1.08,6.75,0.0,1.58,1.58,0.0,1.58,0.0779
72.4,6184.54,85.42,1.64,0.06,1.85,0.3,0.0,7.55,1.0,6.6,0.0,1.63,1.58,0.0,1.58,0.0181
65.79,5475.94,83.23,1.71,0.14,2.16,0.79,0.07,7.43,1.05,6.46,0.18,1.68,1.56,0.0,1.57,0.0817
84.17,6878.37,81.72,1.63,0.06,1.73,0.2,0.03,7.78,1.0,6.82,0.07,1.63,1.57,0.0,1.58,0.0571
85.02,6712.61,78.95,1.68,0.12,1.96,1.25,0.0,7.77,1.15,6.79,0.0,1.61,1.56,0.0,1.59,0.0473
72.73,5799.08,79.74,1.61,0.03,1.7,0.15,0.0,7.56,1.0,6.61,0.0,1.61,1.58,0.0,1.58,0.032
54.96,4534.61,82.51,1.62,0.04,1.66,0.11,0.0,7.16,1.0,6.19,0.0,1.62,1.58,0.0,1.58,0.0442
59.42,4491.38,75.59,1.58,0.0,1.58,0.0,0.0,7.29,1.0,6.32,0.0,1.58,1.58,0.0,1.58,0.0715
63.26,5134.86,81.17,1.89,0.51,1.76,1.34,0.0,6.83,2.01,6.39,0.0,1.62,1.43,0.0,1.79,0.0605
72.91,6301.73,86.44,1.67,0.09,2.02,0.24,0.0,7.58,1.04,6.57,0.0,1.63,1.58,0.0,1.58,0.0928
50.7,4161.33,82.07,1.66,0.09,1.72,0.18,0.0,7.06,1.06,6.07,0.0,1.62,1.57,0.0,1.58,0.076
64.05,5545.89,86.59,1.73,0.16,2.0,0.47,0.0,7.35,1.14,6.41,0.0,1.64,1.57,0.0,1.57,0.0727
79.32,6059.68,76.4,1.61,0.03,1.67,0.11,0.03,7.71,1.0,6.73,0.08,1.61,1.58,0.0,1.58,0.0707
68.42,5917.88,86.5,1.64,0.06,1.8,0.24,0.0,7.46,1.0,6.51,0.0,1.64,1.58,0.0,1.58,0.081
58.25,4565.44,78.38,1.65,0.08,1.84,0.33,0.04,7.24,1.05,6.3,0.1,1.62,1.57,0.0,1.57,0.0431
51.42,3844.1,74.76,1.58,0.0,1.53,0.0,0.0,7.08,1.0,6.11,0.0,1.58,1.58,0.0,1.58,0.0274
74.13,5658.41,76.33,1.58,0.0,1.58,0.0,0.0,7.6,1.0,6.64,0.0,1.58,1.58,0.0,1.58,0.057
66.11,5752.1,87.01,1.65,0.06,1.85,0.31,0.0,7.43,1.0,6.44,0.0,1.64,1.58,0.0,1.58,0.0518
70.53,6470.38,91.74,1.76,0.23,2.29,1.45,0.0,7.49,1.21,6.52,0.0,1.65,1.55,0.0,1.58,0.0804
73.86,5579.66,75.55,1.58,0.0,1.41,0.0,0.0,7.59,1.0,6.61,0.0,1.58,1.58,0.0,1.58,0.0235
62.06,5567.79,89.72,1.65,0.07,1.77,0.25,0.0,7.37,1.0,6.32,0.0,1.64,1.58,0.0,1.58,0.0708
62.63,4706.59,75.15,1.62,0.04,1.81,0.92,0.04,7.35,1.0,6.41,0.09,1.62,1.58,0.0,1.58,0.0341
57.46,4641.07,80.77,1.72,0.14,2.24,0.73,0.0,7.23,1.15,6.27,0.0,1.62,1.58,0.0,1.57,0.048
65.59,4972.88,75.82,1.61,0.04,1.66,0.3,0.0,7.46,1.04,6.39,0.0,1.58,1.58,0.0,1.58,0.0769
74.04,5626.74,76.0,1.58,0.0,1.56,0.0,0.0,7.61,1.0,6.61,0.0,1.58,1.58,0.0,1.58,0.0408
72.09,5804.46,80.52,1.61,0.03,1.85,0.47,0.0,7.56,1.0,6.58,0.0,1.61,1.58,0.0,1.58,0.0255
77.12,6241.04,80.93,1.75,0.2,2.19,1.14,0.0,7.62,1.27,6.61,0.0,1.61,1.55,0.0,1.6,0.0419
68.04,4953.62,72.8,1.72,0.17,1.57,0.65,0.0,7.37,1.31,6.52,0.0,1.58,1.54,0.0,1.62,0.0502
62.69,4794.63,76.48,1.58,0.0,1.25,0.0,0.0,7.33,1.0,6.38,0.0,1.58,1.58,0.0,1.58,0.0558
78.63,6247.31,79.45,1.66,0.09,1.82,0.32,0.0,7.67,1.08,6.73,0.0,1.61,1.57,0.0,1.58,0.0374
76.6,6159.97,80.42,1.69,0.13,2.01,1.12,0.0,7.61,1.16,6.66,0.0,1.61,1.56,0.0,1.59,0.0372
74.18,5486.62,73.96,1.74,0.25,1.93,1.08,0.0,7.5,1.41,6.61,0.0,1.58,1.53,0.0,1.61,0.0463
78.38,5849.78,74.64,1.79,0.3,1.98,1.61,0.03,7.48,1.5,6.7,0.0,1.6,1.51,0.0,1.65,0.0477
64.56,5268.81,81.61,1.62,0.04,1.43,0.16,0.0,7.43,1.05,6.39,0.0,1.62,1.58,0.0,1.58,0.0621
69.23,5394.76,77.92,1.68,0.13,1.85,0.81,0.0,7.46,1.21,6.51,0.0,1.58,1.55,0.0,1.6,0.0259
86.27,6849.82,79.4,1.79,0.3,2.04,0.82,0.05,7.7,1.37,6.88,0.12,1.66,1.52,0.0,1.6,0.0466
81.84,6196.03,75.71,1.58,0.0,1.32,0.0,0.0,7.75,1.0,6.78,0.0,1.58,1.58,0.0,1.58,0.0401
62.44,6151.35,98.52,1.77,0.18,2.0,0.4,0.0,7.32,1.05,6.34,0.1,1.71,1.59,0.0,1.57,0.1084
69.21,6356.86,91.85,1.72,0.15,2.12,0.56,0.0,7.47,1.09,6.51,0.0,1.65,1.57,0.0,1.58,0.1077
78.36,6370.3,81.29,1.61,0.03,1.71,0.28,0.0,7.67,1.0,6.71,0.0,1.61,1.58,0.0,1.58,0.0481
77.0,6499.0,84.41,1.74,0.21,2.0,1.5,0.0,7.62,1.24,6.66,0.0,1.63,1.54,0.0,1.59,0.0513
83.58,6454.84,77.23,1.61,0.03,1.9,0.41,0.0,7.79,1.04,6.78,0.0,1.58,1.58,0.0,1.58,0.0473
81.14,6294.11,77.58,1.66,0.1,1.68,0.74,0.0,7.69,1.15,6.75,0.0,1.58,1.56,0.0,1.59,0.0643
86.98,6977.4,80.22,1.65,0.08,1.62,0.56,0.0,7.86,1.07,6.81,0.0,1.61,1.57,0.0,1.58,0.0457
85.1,6485.78,76.21,1.61,0.03,1.95,0.59,0.0,7.83,1.04,6.78,0.0,1.58,1.58,0.0,1.58,0.0719
73.49,5663.88,77.07,1.73,0.2,1.83,0.55,0.0,7.45,1.37,6.61,0.0,1.58,1.53,0.0,1.63,0.0408
69.76,6016.9,86.25,1.74,0.18,2.3,1.48,0.03,7.47,1.13,6.55,0.08,1.66,1.56,0.0,1.58,0.0476
78.53,6050.33,77.04,1.61,0.03,1.7,0.17,0.0,7.72,1.04,6.64,0.0,1.58,1.58,0.0,1.58,0.0452
71.18,5408.4,75.98,1.61,0.03,1.71,0.2,0.03,7.55,1.0,6.54,0.09,1.61,1.58,0.0,1.58,0.0434
80.39,6258.17,77.84,1.61,0.03,1.66,0.17,0.0,7.75,1.04,6.7,0.0,1.58,1.58,0.0,1.58,0.0514
87.54,6183.75,70.64,1.76,0.27,1.98,1.28,0.0,7.68,1.49,6.83,0.0,1.58,1.52,0.0,1.64,0.0556
86.12,6617.81,76.84,1.58,0.0,1.1,0.0,0.0,7.83,1.0,6.82,0.0,1.58,1.58,0.0,1.58,0.0623
61.93,5219.71,84.28,1.78,0.26,1.92,0.48,0.0,7.29,1.29,6.32,0.0,1.65,1.54,0.0,1.59,0.0689
62.75,4814.89,76.73,1.71,0.16,1.57,0.99,0.0,7.29,1.28,6.34,0.0,1.58,1.55,0.0,1.61,0.0271
89.85,6786.58,75.53,1.58,0.0,1.58,0.0,0.0,7.89,1.0,6.91,0.0,1.58,1.58,0.0,1.58,0.0528
73.69,5549.37,75.3,1.63,0.07,1.73,0.22,0.0,7.61,1.08,6.61,0.0,1.58,1.57,0.0,1.57,0.056
72.8,5602.52,76.96,1.61,0.03,1.66,0.72,0.0,7.61,1.04,6.54,0.0,1.58,1.58,0.0,1.58,0.0565
77.89,6277.46,80.59,1.66,0.09,1.89,0.68,0.0,7.68,1.08,6.69,0.0,1.61,1.57,0.0,1.58,0.0285
80.19,6238.95,77.8,1.61,0.03,1.76,0.47,0.03,7.72,1.0,6.73,0.08,1.61,1.58,0.0,1.58,0.0447
70.42,5270.6,74.84,1.73,0.18,1.95,0.65,0.03,7.41,1.26,6.6,0.08,1.61,1.54,0.0,1.6,0.075
75.51,5780.81,76.56,1.63,0.06,1.78,0.57,0.0,7.63,1.08,6.63,0.0,1.58,1.57,0.0,1.58,0.0207
83.0,6318.24,76.12,1.79,0.27,2.01,1.25,0.06,7.59,1.41,6.82,0.15,1.63,1.52,0.0,1.63,0.0314
80.4,6086.61,75.7,1.58,0.0,1.38,0.0,0.0,7.73,1.0,6.75,0.0,1.58,1.58,0.0,1.58,0.0411
70.24,5335.3,75.96,1.75,0.22,1.92,0.64,0.0,7.35,1.43,6.55,0.0,1.58,1.53,0.0,1.64,0.1004
69.37,5311.83,76.57,1.58,0.0,1.1,0.0,0.0,7.52,1.0,6.52,0.0,1.58,1.58,0.0,1.58,0.0656
81.37,6610.69,81.24,1.64,0.06,1.8,0.29,0.03,7.73,1.0,6.73,0.08,1.64,1.58,0.0,1.58,0.0451
55.27,4607.46,83.36,1.62,0.04,1.64,0.08,0.0,7.16,1.0,6.21,0.0,1.62,1.58,0.0,1.58,0.0461
61.81,4670.38,75.56,1.58,0.0,1.56,0.0,0.0,7.33,1.0,6.39,0.0,1.58,1.58,0.0,1.58,0.0494
47.81,3648.84,76.32,1.78,0.28,1.91,0.53,0.0,6.76,1.52,5.93,0.0,1.58,1.51,0.0,1.66,0.0689
67.32,5360.29,79.62,1.71,0.15,1.94,0.5,0.06,7.4,1.14,6.49,0.15,1.64,1.55,0.0,1.57,0.1007
80.73,6330.51,78.41,1.71,0.16,1.88,0.38,0.06,7.7,1.19,6.75,0.08,1.64,1.56,0.0,1.58,0.0355
51.71,3984.72,77.05,1.71,0.17,1.64,0.07,0.0,7.02,1.27,6.07,0.0,1.58,1.54,0.0,1.6,0.0977
61.55,5081.39,82.55,1.62,0.04,1.69,0.16,0.0,7.34,1.0,6.32,0.0,1.62,1.58,0.0,1.58,0.0334
76.61,6713.79,87.63,1.77,0.23,2.12,0.7,0.03,7.57,1.24,6.66,0.08,1.66,1.54,0.0,1.6,0.0271
60.61,4516.79,74.53,1.65,0.08,1.92,0.52,0.04,7.3,1.05,6.36,0.1,1.62,1.57,0.0,1.57,0.0697
72.94,6208.38,85.12,1.73,0.14,2.05,0.48,0.03,7.53,1.17,6.63,0.0,1.66,1.59,0.0,1.58,0.0306
71.86,6012.3,83.66,1.84,0.36,2.34,1.76,0.07,7.42,1.39,6.6,0.17,1.69,1.51,0.0,1.59,0.0436
79.66,6253.41,78.5,1.64,0.06,2.0,0.41,0.03,7.72,1.04,6.7,0.08,1.61,1.57,0.0,1.57,0.0532
78.2,5996.5,76.68,1.61,0.03,1.92,0.72,0.03,7.7,1.0,6.67,0.08,1.61,1.58,0.0,1.58,0.0371
79.15,6424.08,81.17,1.64,0.06,2.24,1.25,0.0,7.73,1.04,6.66,0.0,1.61,1.57,0.0,1.58,0.0686
79.55,5916.71,74.38,1.66,0.09,1.95,1.5,0.03,7.67,1.08,6.78,0.07,1.61,1.57,0.0,1.58,0.0487
76.16,5803.6,76.2,1.58,0.0,1.28,0.0,0.0,7.64,1.0,6.67,0.0,1.58,1.58,0.0,1.58,0.0479
66.85,5041.59,75.41,1.61,0.04,1.69,0.18,0.0,7.47,1.04,6.46,0.0,1.58,1.58,0.0,1.58,0.0577
62.06,5021.31,80.91,1.73,0.18,2.02,0.85,0.0,7.27,1.24,6.38,0.0,1.62,1.55,0.0,1.6,0.0635
64.07,4881.7,76.19,1.64,0.07,1.78,1.09,0.0,7.41,1.09,6.39,0.0,1.58,1.57,0.0,1.57,0.0658
79.31,5971.94,75.3,1.81,0.31,1.96,0.88,0.0,7.43,1.58,6.71,0.0,1.6,1.5,0.0,1.69,0.0349
87.81,6965.25,79.33,1.75,0.21,1.98,0.93,0.03,7.72,1.29,6.89,0.07,1.63,1.54,0.0,1.61,0.039
73.14,5482.67,74.97,1.7,0.16,1.71,0.57,0.0,7.56,1.25,6.57,0.0,1.58,1.55,0.0,1.59,0.0231
69.61,5624.66,80.81,1.67,0.1,2.23,1.32,0.03,7.49,1.04,6.57,0.08,1.64,1.57,0.0,1.57,0.0675
78.38,6026.42,76.89,1.65,0.08,1.73,0.3,0.0,7.67,1.12,6.7,0.0,1.58,1.57,0.0,1.58,0.0681
83.52,6268.97,75.06,1.58,0.0,1.19,0.0,0.0,7.79,1.0,6.78,0.0,1.58,1.58,0.0,1.58,0.0385
77.04,6173.61,80.13,1.66,0.09,2.01,0.53,0.06,7.66,1.0,6.69,0.14,1.66,1.58,0.01,1.57,0.027
82.16,6216.19,75.66,1.77,0.24,2.06,1.21,0.0,7.58,1.41,6.78,0.0,1.6,1.52,0.0,1.65,0.0469
82.16,6441.61,78.4,1.74,0.22,1.79,1.61,0.0,7.67,1.34,6.78,0.0,1.61,1.54,0.0,1.59,0.055
65.66,4915.74,74.87,1.69,0.13,1.9,0.23,0.04,7.41,1.14,6.44,0.09,1.61,1.56,0.0,1.58,0.0432
69.28,5610.38,80.99,1.66,0.1,1.93,0.59,0.0,7.53,1.09,6.48,0.0,1.61,1.57,0.0,1.58,0.0208
85.38,6577.18,77.04,1.65,0.08,1.75,0.23,0.0,7.81,1.11,6.83,0.0,1.61,1.57,0.0,1.58,0.0479
