packets_per_second,bytes_per_second,packet_size_mean,src_ip_entropy,dst_ip_entropy,delta_src_ip_entropy,delta_dst_ip_entropy,TTL_entropy,tcp_src_port_entropy,tcp_dst_port_entropy,udp_src_port_entropy,udp_dst_port_entropy,packet_size_entropy,sip_dip_entropy,sip_dport_entropy,dport_dip_entropy,deviation
60.93,24077.17,395.14,2.86,0.97,4.8,0.96,1.42,0,0,7.15,0.0,4.18,1.89,2.86,0.0,0.0736
67.54,24095.81,356.75,3.73,0.99,6.09,0.22,1.58,0,0,7.46,0.0,4.0,2.74,3.73,0.0,0.0383
58.2,16424.55,282.2,4.5,0.9,4.45,0.91,1.74,0,0,6.62,0.0,3.86,3.6,4.5,0.0,0.0526
79.81,24159.53,302.71,4.86,0.95,5.6,1.0,1.84,0,0,7.31,0.0,4.31,3.9,4.86,0.0,0.0491
71.96,26236.59,364.58,3.65,0.98,5.32,0.95,1.49,0,0,7.58,0.0,4.09,2.67,3.65,0.0,0.0768
43.92,12499.23,284.57,4.83,0.92,3.98,0.33,1.82,0,0,6.7,0.0,4.08,3.91,4.83,0.0,0.0417
52.41,16781.21,320.22,4.23,0.98,5.39,0.72,1.7,0,0,6.86,0.0,4.13,3.25,4.23,0.0,0.1029
63.04,21197.38,336.26,4.39,1.0,5.67,0.7,1.71,0,0,7.47,0.0,4.07,3.39,4.39,0.0,0.1255
63.22,21677.32,342.9,3.73,1.0,5.65,1.0,1.65,0,0,7.11,0.0,4.1,2.73,3.73,0.0,0.0751
72.4,25793.74,356.25,3.78,1.03,5.74,1.0,1.65,0,0,7.46,0.0,4.12,2.75,3.76,0.0,0.0259
70.32,25551.4,363.35,3.39,0.98,6.13,0.9,1.57,0,0,7.36,0.0,3.98,2.41,3.39,0.0,0.0319
60.92,23619.28,387.72,3.01,0.94,5.47,0.57,1.37,0,0,7.29,0.0,3.91,2.08,3.01,0.0,0.0761
67.76,27305.46,402.94,2.46,0.87,4.7,0.62,1.33,0,0,7.52,0.0,3.89,1.59,2.46,0.0,0.0462
62.99,23436.8,372.1,2.85,0.97,4.47,0.93,1.46,0,0,7.14,0.0,3.83,1.89,2.85,0.0,0.0745
57.28,20678.78,361.03,3.67,0.99,5.17,0.24,1.51,0,0,7.27,0.0,3.99,2.68,3.67,0.0,0.0497
72.17,25942.01,359.47,3.9,1.03,5.79,1.1,1.56,0,0,7.6,0.0,4.0,2.88,3.88,0.0,0.0556
60.06,26297.58,437.85,1.44,0.68,3.16,0.91,0.91,0,0,7.18,0.0,3.52,0.76,1.44,0.0,0.0743
68.75,22882.27,332.82,4.04,1.0,4.91,0.97,1.77,0,0,7.32,0.0,4.16,3.04,4.04,0.0,0.0232
71.07,25525.54,359.16,3.7,0.99,5.7,0.98,1.61,0,0,7.53,0.0,3.87,2.72,3.7,0.0,0.0889
60.66,20247.56,333.77,3.88,0.99,4.66,0.58,1.9,0,0,6.82,0.0,4.18,2.89,3.88,0.0,0.0819
63.74,23191.74,363.82,3.0,1.0,4.73,0.93,1.53,0,0,6.95,0.0,4.17,2.01,3.0,0.0,0.0506
56.27,23672.62,420.68,1.77,0.76,3.43,0.93,1.07,0,0,7.07,0.0,3.57,1.0,1.77,0.0,0.077
64.76,25826.05,398.77,2.45,0.89,5.5,0.59,1.24,0,0,7.29,0.0,3.85,1.56,2.45,0.0,0.117
75.04,28929.12,385.52,2.93,0.96,5.66,0.71,1.52,0,0,7.38,0.0,4.16,1.98,2.93,0.0,0.0463
71.9,24069.0,334.77,4.41,1.0,5.51,0.99,1.69,0,0,7.51,0.0,4.23,3.42,4.41,0.0,0.0618
64.08,21177.99,330.49,3.6,1.0,4.89,0.96,1.63,0,0,6.81,0.0,4.02,2.6,3.6,0.0,0.0478
80.14,30693.24,383.0,2.8,0.94,3.87,0.69,1.34,0,0,7.4,0.0,4.02,1.86,2.8,0.0,0.0862
64.95,23031.6,354.63,3.69,1.0,4.66,0.32,1.69,0,0,7.25,0.0,4.1,2.69,3.69,0.0,0.0636
86.44,27944.41,323.27,4.61,0.98,6.28,0.22,1.87,0,0,7.5,0.0,4.31,3.63,4.61,0.0,0.0567
66.23,23382.49,353.03,3.82,1.0,5.84,0.5,1.77,0,0,7.12,0.0,4.16,2.82,3.82,0.0,0.0373
90.08,38569.16,428.15,2.07,0.81,4.11,1.0,1.07,0,0,7.26,0.0,3.7,1.25,2.03,0.0,0.105
51.48,12008.86,233.26,5.44,0.0,5.42,0.0,1.43,0,0,5.95,0.0,3.42,5.44,5.44,0.0,0.0533
57.15,20956.56,366.68,3.55,1.0,3.5,0.75,1.56,0,0,6.92,0.0,4.1,2.55,3.55,0.0,0.0903
68.13,29035.2,426.18,1.93,0.78,3.2,0.99,0.98,0,0,7.3,0.0,3.66,1.15,1.9,0.0,0.0351
65.98,28331.69,429.42,1.81,0.76,5.2,1.36,0.96,0,0,7.2,0.0,3.6,1.04,1.78,0.0,0.0097
70.35,28572.72,406.15,2.45,0.86,5.45,0.78,1.17,0,0,7.3,0.0,3.66,1.58,2.45,0.0,0.0198
55.05,24508.57,445.19,1.5,0.7,4.02,1.0,0.82,0,0,6.94,0.0,3.56,0.8,1.46,0.0,0.0648
66.91,29795.64,445.29,1.67,0.74,3.79,0.95,1.01,0,0,7.26,0.0,3.75,0.93,1.67,0.0,0.0301
70.08,28065.76,400.5,2.24,0.87,4.47,0.93,1.21,0,0,7.05,0.0,3.8,1.36,2.24,0.0,0.0172
67.31,24173.34,359.15,2.48,0.98,3.53,0.97,1.47,0,0,6.3,0.0,3.79,1.5,2.48,0.0,0.0096
67.0,29288.86,437.12,1.6,0.69,2.88,1.0,0.94,0,0,7.24,0.0,3.64,0.91,1.6,0.0,0.0261
49.4,17661.86,357.56,2.37,0.98,2.34,0.8,1.41,0,0,5.88,0.0,3.85,1.39,2.37,0.0,0.0672
59.2,20359.11,343.89,3.21,1.0,5.17,0.83,1.54,0,0,6.45,0.0,3.85,2.22,3.21,0.0,0.0975
74.25,31385.26,422.68,2.01,0.78,3.04,0.87,1.02,0,0,7.4,0.0,3.65,1.23,2.01,0.0,0.0514
67.86,27365.77,403.25,2.65,0.9,4.42,0.87,1.23,0,0,7.26,0.0,3.89,1.74,2.65,0.0,0.0191
75.47,27507.27,364.5,3.47,0.99,5.59,0.78,1.48,0,0,7.23,0.0,3.95,2.48,3.47,0.0,0.0274
63.09,27138.07,430.13,1.79,0.73,4.29,0.82,0.98,0,0,7.15,0.0,3.55,1.05,1.79,0.0,0.0533
66.79,27925.33,418.08,2.41,0.88,4.97,0.86,1.25,0,0,7.28,0.0,3.82,1.53,2.41,0.0,0.0324
75.58,31871.43,421.69,2.01,0.78,4.05,0.68,1.07,0,0,7.53,0.0,3.59,1.23,2.01,0.0,0.0593
69.46,29029.29,417.95,2.14,0.8,4.86,0.26,1.12,0,0,7.49,0.0,3.74,1.34,2.14,0.0,0.0336
52.8,22573.98,427.52,1.66,0.76,2.98,0.91,1.03,0,0,7.0,0.0,3.63,0.9,1.66,0.0,0.0383
52.4,22284.64,425.27,1.79,0.79,4.76,0.95,1.05,0,0,6.91,0.0,3.73,1.0,1.79,0.0,0.0656
58.41,21806.55,373.36,2.59,1.0,4.47,0.98,1.45,0,0,6.65,0.0,3.99,1.59,2.56,0.0,0.0671
72.01,25549.0,354.82,3.38,0.99,5.73,0.93,1.54,0,0,7.22,0.0,3.96,2.39,3.38,0.0,0.0408
57.83,24313.79,420.42,1.98,0.78,4.24,0.66,1.07,0,0,7.22,0.0,3.72,1.2,1.98,0.0,0.0488
70.53,24363.07,345.44,3.79,1.0,5.31,0.86,1.7,0,0,7.21,0.0,4.1,2.79,3.79,0.0,0.0201
62.96,25210.12,400.42,2.65,0.9,4.83,0.91,1.25,0,0,7.3,0.0,3.87,1.75,2.65,0.0,0.0549
56.18,23257.0,413.94,2.64,0.91,4.96,0.76,1.34,0,0,7.26,0.0,3.92,1.72,2.64,0.0,0.0503
71.93,31087.51,432.17,1.9,0.79,3.38,0.78,1.02,0,0,7.49,0.0,3.66,1.11,1.85,0.0,0.0235
62.57,23362.64,373.39,3.54,0.98,4.4,0.94,1.53,0,0,7.51,0.0,3.9,2.56,3.54,0.0,0.0487
70.35,23685.53,336.67,4.62,0.99,6.25,0.86,1.7,0,0,7.58,0.0,4.19,3.63,4.62,0.0,0.0218
68.93,28627.97,415.33,1.89,0.81,2.92,1.0,1.13,0,0,7.35,0.0,3.78,1.08,1.89,0.0,0.0216
67.79,27669.19,408.14,2.21,0.86,5.11,0.97,1.18,0,0,7.28,0.0,3.76,1.35,2.21,0.0,0.0136
66.97,26354.49,393.53,2.98,0.93,5.34,1.0,1.33,0,0,7.55,0.0,3.95,2.05,2.98,0.0,0.0566
74.6,25686.86,344.31,4.12,1.0,5.66,0.93,1.63,0,0,7.45,0.0,4.23,3.12,4.12,0.0,0.0329
72.29,28611.43,395.8,2.69,0.9,4.44,1.0,1.31,0,0,7.6,0.0,3.87,1.79,2.69,0.0,0.0274
74.01,28926.11,390.83,2.91,0.92,6.03,0.5,1.29,0,0,7.66,0.0,3.97,1.99,2.91,0.0,0.0394
65.78,24084.93,366.16,3.9,1.0,5.1,0.88,1.64,0,0,7.57,0.0,4.19,2.9,3.9,0.0,0.1172
70.24,28582.33,406.91,2.32,0.86,3.86,0.98,1.17,0,0,7.42,0.0,3.82,1.46,2.32,0.0,0.0259
74.02,26640.75,359.93,3.77,1.02,5.45,1.06,1.52,0,0,7.51,0.0,4.29,2.74,3.75,0.0,0.029
74.72,25823.73,345.59,4.28,1.0,6.2,0.99,1.7,0,0,7.59,0.0,4.12,3.28,4.28,0.0,0.0405
70.68,24480.47,346.34,4.32,1.0,6.51,0.94,1.69,0,0,7.61,0.0,4.04,3.32,4.32,0.0,0.0485
42.7,15651.59,366.53,3.48,0.99,4.35,0.98,1.62,0,0,6.76,0.0,4.08,2.49,3.48,0.0,0.0469
50.39,17411.36,345.5,3.35,1.0,4.99,0.98,1.5,0,0,6.62,0.0,4.1,2.36,3.35,0.0,0.092
62.52,21171.38,338.63,4.28,1.0,5.96,0.7,1.68,0,0,7.33,0.0,4.23,3.28,4.28,0.0,0.0432
73.02,28272.31,387.2,2.88,0.95,4.1,0.85,1.43,0,0,7.29,0.0,4.05,1.93,2.88,0.0,0.0516
62.0,24793.58,399.93,2.7,0.9,5.32,0.95,1.31,0,0,7.41,0.0,3.85,1.8,2.7,0.0,0.09
70.46,28738.55,407.86,2.52,0.87,4.95,0.53,1.21,0,0,7.56,0.0,3.78,1.65,2.52,0.0,0.0275
64.59,23796.96,368.46,2.82,0.97,4.26,0.89,1.48,0,0,7.02,0.0,3.87,1.85,2.82,0.0,0.109
74.32,27076.09,364.33,2.96,0.98,5.44,1.0,1.38,0,0,7.1,0.0,4.02,1.98,2.96,0.0,0.0486
68.84,27551.74,400.2,2.66,0.9,4.87,0.87,1.33,0,0,7.45,0.0,3.95,1.76,2.66,0.0,0.0368
77.64,29516.63,380.16,3.26,0.95,6.17,0.66,1.44,0,0,7.71,0.0,3.86,2.31,3.26,0.0,0.032
68.04,24111.13,354.34,4.02,1.0,5.36,0.7,1.54,0,0,7.51,0.0,4.0,3.02,4.02,0.0,0.0334
72.92,28921.27,396.62,2.73,0.91,4.47,0.97,1.34,0,0,7.47,0.0,3.92,1.83,2.73,0.0,0.0314
65.84,24903.96,378.25,3.39,0.97,5.38,0.71,1.47,0,0,7.6,0.0,4.03,2.43,3.39,0.0,0.0737
71.14,25365.92,356.56,3.91,1.0,5.96,0.84,1.61,0,0,7.56,0.0,4.21,2.91,3.91,0.0,0.0513
73.66,25185.04,341.91,4.53,0.99,6.27,0.96,1.79,0,0,7.62,0.0,4.19,3.54,4.53,0.0,0.038
51.7,19284.94,373.04,3.41,0.97,5.89,0.48,1.46,0,0,7.23,0.0,3.81,2.44,3.41,0.0,0.0592
60.17,25775.85,428.38,1.99,0.78,3.47,0.9,1.01,0,0,7.31,0.0,3.7,1.21,1.99,0.0,0.0493
51.91,22060.35,425.0,2.12,0.83,3.99,0.2,1.21,0,0,7.16,0.0,3.75,1.29,2.12,0.0,0.0871
68.62,25031.55,364.79,3.51,1.0,5.48,0.46,1.59,0,0,7.25,0.0,4.25,2.52,3.51,0.0,0.0662
73.17,24777.5,338.64,3.45,1.0,5.46,0.54,1.57,0,0,6.97,0.0,4.11,2.45,3.45,0.0,0.0882
63.26,21831.65,345.12,3.7,1.0,5.28,0.93,1.62,0,0,7.03,0.0,4.08,2.7,3.7,0.0,0.1066
64.76,24640.47,380.48,3.33,0.97,5.16,0.99,1.4,0,0,7.41,0.0,4.06,2.37,3.33,0.0,0.0435
66.99,24715.69,368.95,3.64,0.98,6.25,0.7,1.49,0,0,7.54,0.0,4.06,2.66,3.64,0.0,0.0899
66.87,25863.29,386.78,2.64,0.93,4.76,1.0,1.35,0,0,7.18,0.0,3.86,1.71,2.64,0.0,0.0916
56.05,21015.23,374.93,2.37,0.95,3.71,0.82,1.38,0,0,6.58,0.0,3.91,1.42,2.37,0.0,0.0962
63.03,21182.97,336.1,3.99,1.0,5.48,0.9,1.67,0,0,7.18,0.0,4.25,2.99,3.99,0.0,0.0693
76.96,29416.78,382.24,2.92,0.93,4.17,0.8,1.4,0,0,7.46,0.0,3.94,1.98,2.92,0.0,0.0842
69.99,24536.18,350.58,3.86,0.99,5.38,0.89,1.64,0,0,7.43,0.0,3.96,2.86,3.86,0.0,0.0783
74.35,26386.97,354.92,3.48,0.99,5.7,0.87,1.49,0,0,7.4,0.0,3.96,2.49,3.48,0.0,0.0486
53.95,20324.45,376.72,2.92,0.95,4.78,0.94,1.39,0,0,6.98,0.0,3.88,1.97,2.92,0.0,0.1413
55.39,18186.96,328.33,4.05,1.0,5.29,1.0,1.75,0,0,6.99,0.0,4.15,3.05,4.05,0.0,0.0775
53.95,17061.22,316.24,4.75,0.98,6.33,0.98,1.69,0,0,7.32,0.0,4.0,3.77,4.75,0.0,0.0656
62.55,24281.67,388.19,3.14,0.94,4.39,0.93,1.43,0,0,7.44,0.0,4.02,2.19,3.14,0.0,0.0652
62.16,23922.65,384.83,3.1,0.94,6.03,1.0,1.4,0,0,7.38,0.0,3.86,2.15,3.1,0.0,0.0966
75.98,25928.39,341.25,3.25,1.0,4.73,0.21,1.63,0,0,6.8,0.0,3.93,2.25,3.25,0.0,0.0449
72.83,24251.99,332.98,4.01,1.0,5.64,0.65,1.64,0,0,7.34,0.0,3.97,3.01,4.01,0.0,0.0529
58.39,23199.64,397.32,2.8,0.93,5.04,0.61,1.36,0,0,7.17,0.0,4.01,1.88,2.8,0.0,0.0531
69.77,26719.48,382.99,3.14,0.97,5.58,1.13,1.45,0,0,7.54,0.0,3.97,2.17,3.12,0.0,0.056
68.36,28600.57,418.41,2.21,0.83,4.81,1.0,1.16,0,0,7.48,0.0,3.82,1.39,2.21,0.0,0.031
71.22,25124.68,352.8,3.42,1.0,4.76,0.99,1.65,0,0,7.24,0.0,4.17,2.43,3.42,0.0,0.0486
72.4,25689.09,354.81,3.76,0.99,5.99,0.81,1.62,0,0,7.52,0.0,3.98,2.77,3.76,0.0,0.0302
66.91,22885.55,342.05,3.69,1.03,5.69,0.81,1.67,0,0,7.05,0.0,4.05,2.66,3.67,0.0,0.0187
72.62,25986.45,357.85,3.83,1.0,6.02,0.98,1.65,0,0,7.48,0.0,4.25,2.83,3.83,0.0,0.0238
70.9,28967.23,408.59,2.46,0.88,4.39,1.0,1.32,0,0,7.48,0.0,3.9,1.58,2.46,0.0,0.0205
73.3,28080.75,383.07,3.14,0.96,5.7,0.97,1.62,0,0,7.52,0.0,4.08,2.18,3.14,0.0,0.0402
67.87,24524.05,361.36,3.42,0.98,5.55,0.49,1.63,0,0,7.33,0.0,4.13,2.43,3.42,0.0,0.0353
56.48,18633.62,329.93,4.1,0.99,4.75,0.65,1.67,0,0,7.02,0.0,4.24,3.11,4.1,0.0,0.0959
60.15,19273.09,320.44,4.15,0.99,5.78,1.0,1.7,0,0,6.94,0.0,4.02,3.16,4.15,0.0,0.0744
45.42,17650.72,388.64,2.48,0.92,4.74,0.66,1.33,0,0,6.69,0.0,3.84,1.56,2.48,0.0,0.0395
60.54,21995.06,363.33,2.68,0.98,4.4,0.94,1.56,0,0,6.71,0.0,3.92,1.7,2.68,0.0,0.0241
71.47,26140.59,365.74,3.25,0.98,5.36,0.98,1.5,0,0,7.31,0.0,4.0,2.27,3.25,0.0,0.0191
65.24,26166.32,401.1,2.32,0.88,4.58,0.83,1.17,0,0,7.2,0.0,3.86,1.44,2.32,0.0,0.0311
71.0,25695.52,361.92,3.13,0.98,5.49,0.86,1.5,0,0,7.13,0.0,4.0,2.15,3.13,0.0,0.0794
66.35,24733.65,372.77,3.22,0.97,5.46,0.83,1.52,0,0,7.44,0.0,3.98,2.26,3.22,0.0,0.0557
76.95,27384.92,355.87,3.93,1.0,6.4,0.16,1.68,0,0,7.67,0.0,4.18,2.93,3.93,0.0,0.0253
66.92,25033.94,374.08,3.32,0.98,5.45,0.67,1.55,0,0,7.35,0.0,3.93,2.34,3.32,0.0,0.0233
81.98,32314.45,394.17,3.0,0.95,4.83,0.32,1.44,0,0,7.77,0.0,3.98,2.04,2.98,0.0,0.1076
87.45,29667.42,339.24,3.83,1.0,5.37,0.96,1.74,0,0,7.31,0.0,3.97,2.83,3.83,0.0,0.0565
79.46,29332.37,369.12,3.55,0.98,6.0,0.71,1.5,0,0,7.58,0.0,3.99,2.57,3.55,0.0,0.0616
79.13,31560.31,398.82,2.71,0.89,5.13,1.0,1.31,0,0,7.6,0.0,3.8,1.82,2.71,0.0,0.0389
78.92,24195.3,306.57,4.78,0.96,3.67,0.56,1.72,0,0,6.97,0.0,4.08,3.83,4.78,0.0,0.0571
51.75,16852.28,325.64,4.56,0.94,4.56,0.94,1.94,0,0,6.76,0.0,4.17,3.62,4.56,0.0,0.0602
56.55,21562.28,381.28,3.36,0.99,4.2,0.97,1.51,0,0,7.14,0.0,4.1,2.37,3.36,0.0,0.0718
52.57,22781.48,433.34,1.68,0.75,3.4,1.05,0.95,0,0,6.89,0.0,3.54,0.93,1.64,0.0,0.0902
74.34,31994.22,430.36,1.96,0.77,3.55,0.89,1.07,0,0,7.38,0.0,3.75,1.19,1.96,0.0,0.0375
56.65,22147.92,390.96,2.24,0.9,2.91,0.34,1.3,0,0,6.7,0.0,3.8,1.33,2.24,0.0,0.0547
65.31,23179.75,354.94,2.53,0.98,4.21,0.52,1.49,0,0,6.21,0.0,3.79,1.55,2.53,0.0,0.0234
65.86,28867.22,438.3,1.5,0.66,2.67,1.0,0.89,0,0,7.2,0.0,3.6,0.83,1.5,0.0,0.0132
64.57,25080.59,388.4,1.97,0.91,2.99,1.0,1.23,0,0,6.46,0.0,3.77,1.06,1.97,0.0,0.0358
75.61,33649.7,445.04,1.4,0.63,2.8,0.9,0.79,0,0,7.39,0.0,3.36,0.78,1.4,0.0,0.0552
63.44,27459.49,432.81,1.72,0.72,3.38,0.31,0.83,0,0,7.17,0.0,3.47,1.01,1.72,0.0,0.0086
69.58,29655.29,426.21,2.22,0.85,5.05,0.38,1.16,0,0,7.32,0.0,3.9,1.38,2.22,0.0,0.0123
69.05,26193.51,379.35,3.06,0.98,5.13,1.11,1.37,0,0,7.19,0.0,3.84,2.08,3.04,0.0,0.0254
60.72,25434.22,418.89,2.05,0.8,5.0,0.73,1.09,0,0,7.11,0.0,3.6,1.25,2.05,0.0,0.0699
74.79,32417.25,433.43,1.71,0.71,3.54,0.13,0.9,0,0,7.47,0.0,3.52,1.01,1.71,0.0,0.024
54.21,21719.85,400.69,2.36,0.87,2.93,0.34,1.27,0,0,7.08,0.0,3.72,1.48,2.36,0.0,0.0682
63.33,28627.92,452.04,1.17,0.57,2.29,0.88,0.73,0,0,7.36,0.0,3.37,0.6,1.17,0.0,0.0513
66.12,27990.76,423.36,1.76,0.79,3.88,0.97,1.05,0,0,7.16,0.0,3.78,0.97,1.76,0.0,0.0191
57.29,22683.65,395.97,2.11,0.9,3.46,0.72,1.19,0,0,6.69,0.0,3.78,1.2,2.11,0.0,0.0742
69.37,24163.21,348.33,3.37,1.03,5.97,0.55,1.64,0,0,7.0,0.0,4.04,2.35,3.35,0.0,0.019
70.13,24168.44,344.61,3.89,1.0,5.69,0.99,1.61,0,0,7.23,0.0,4.13,2.89,3.89,0.0,0.0403
74.14,28403.33,383.1,3.2,0.95,5.01,0.97,1.38,0,0,7.61,0.0,3.77,2.25,3.2,0.0,0.0348
68.21,24811.48,363.76,3.78,1.0,5.07,0.89,1.68,0,0,7.45,0.0,4.26,2.78,3.78,0.0,0.0522
68.18,26898.39,394.53,2.95,0.91,5.06,1.0,1.3,0,0,7.6,0.0,3.81,2.03,2.95,0.0,0.0146
70.16,28694.18,409.01,2.7,0.91,5.58,0.54,1.35,0,0,7.62,0.0,4.04,1.8,2.7,0.0,0.03
74.56,31406.88,421.25,2.2,0.81,4.67,0.92,1.11,0,0,7.6,0.0,3.79,1.4,2.2,0.0,0.0361
53.87,21072.94,391.17,2.97,0.94,3.64,0.21,1.39,0,0,7.21,0.0,3.83,2.03,2.97,0.0,0.0628
62.25,24072.9,386.71,3.16,0.95,5.58,1.0,1.41,0,0,7.43,0.0,3.89,2.2,3.16,0.0,0.049
60.35,23568.85,390.51,2.85,0.92,5.8,0.75,1.32,0,0,7.29,0.0,3.66,1.93,2.85,0.0,0.1117
74.34,30153.32,405.61,2.32,0.86,4.12,0.22,1.13,0,0,7.47,0.0,3.73,1.46,2.32,0.0,0.0394
65.15,27118.65,416.26,2.01,0.8,4.78,1.0,1.12,0,0,7.37,0.0,3.76,1.21,2.01,0.0,0.0335
48.04,19369.61,403.22,2.73,0.93,3.38,0.24,1.27,0,0,7.14,0.0,4.04,1.8,2.73,0.0,0.0471
58.85,23353.14,396.84,2.87,0.94,4.94,0.95,1.34,0,0,7.27,0.0,3.98,1.94,2.87,0.0,0.0474
67.1,25069.46,373.64,3.73,0.99,6.37,0.19,1.56,0,0,7.57,0.0,4.26,2.74,3.73,0.0,0.0301
55.85,22641.15,405.43,2.13,0.84,4.66,0.62,1.21,0,0,7.0,0.0,3.73,1.29,2.13,0.0,0.0692
70.38,28322.66,402.45,2.74,0.92,5.19,1.1,1.28,0,0,7.56,0.0,3.9,1.82,2.72,0.0,0.0947
61.62,23156.39,375.81,3.36,1.0,5.06,0.78,1.46,0,0,7.43,0.0,3.94,2.36,3.34,0.0,0.0307
65.22,25155.85,385.72,3.2,0.96,5.83,0.57,1.42,0,0,7.42,0.0,3.9,2.25,3.2,0.0,0.0666
74.77,26626.07,356.1,3.89,1.0,6.4,0.17,1.51,0,0,7.58,0.0,4.22,2.89,3.89,0.0,0.0546
67.86,26126.6,384.99,3.5,0.98,5.99,0.75,1.49,0,0,7.46,0.0,4.11,2.52,3.5,0.0,0.0837
76.05,28518.91,375.03,3.49,0.97,5.83,0.44,1.49,0,0,7.71,0.0,3.88,2.52,3.49,0.0,0.0315
73.22,23462.66,320.42,4.63,0.97,5.11,0.99,1.68,0,0,7.27,0.0,4.39,3.67,4.63,0.0,0.0269
76.16,29557.55,388.08,3.0,0.93,4.34,1.0,1.35,0,0,7.62,0.0,3.86,2.07,3.0,0.0,0.0359
68.94,23391.9,339.31,4.27,1.0,5.22,0.94,1.77,0,0,7.49,0.0,4.12,3.27,4.27,0.0,0.0522
67.43,25530.38,378.65,3.2,0.95,5.32,1.0,1.43,0,0,7.48,0.0,3.9,2.25,3.2,0.0,0.0549
74.32,31100.5,418.46,2.22,0.83,4.15,1.01,1.14,0,0,7.65,0.0,3.83,1.38,2.19,0.0,0.0216
51.16,18436.95,360.38,2.72,0.98,2.82,0.51,1.45,0,0,6.46,0.0,3.92,1.74,2.72,0.0,0.0568
64.29,24418.81,379.84,3.2,0.95,4.81,0.71,1.35,0,0,7.4,0.0,3.89,2.25,3.2,0.0,0.0539
75.51,24854.59,329.15,4.39,0.99,6.1,0.8,1.67,0,0,7.48,0.0,4.11,3.4,4.39,0.0,0.056
70.97,25020.64,352.54,3.99,1.0,6.11,0.86,1.61,0,0,7.61,0.0,3.95,2.99,3.99,0.0,0.019
76.69,27714.25,361.38,3.88,1.0,6.13,0.9,1.49,0,0,7.59,0.0,4.07,2.89,3.88,0.0,0.0424
69.73,27372.05,392.56,3.07,0.96,5.58,0.65,1.55,0,0,7.5,0.0,4.04,2.11,3.07,0.0,0.1284
60.9,25701.99,422.02,2.16,0.82,5.12,0.66,1.13,0,0,7.3,0.0,3.74,1.35,2.16,0.0,0.0778
64.53,22820.3,353.66,3.94,1.0,5.38,0.99,1.63,0,0,7.42,0.0,4.06,2.95,3.94,0.0,0.0435
77.52,29182.73,376.43,3.38,0.97,5.09,0.14,1.47,0,0,7.58,0.0,3.76,2.41,3.38,0.0,0.0453
65.9,25379.9,385.15,3.23,0.95,5.58,1.0,1.42,0,0,7.57,0.0,3.94,2.27,3.23,0.0,0.0749
68.17,27222.12,399.32,2.91,0.93,5.6,0.83,1.39,0,0,7.39,0.0,3.92,1.98,2.91,0.0,0.0528
44.5,18838.77,423.36,2.07,0.83,3.28,1.0,1.13,0,0,6.81,0.0,3.87,1.24,2.07,0.0,0.0464
65.23,20856.31,319.75,4.02,0.98,5.25,0.62,1.71,0,0,6.9,0.0,4.16,3.03,4.02,0.0,0.0384
73.81,24170.04,327.48,4.07,0.99,5.94,1.0,1.67,0,0,6.93,0.0,4.19,3.08,4.07,0.0,0.034
61.59,22710.72,368.75,3.63,0.99,5.36,0.51,1.46,0,0,7.23,0.0,4.08,2.64,3.63,0.0,0.074
64.62,25869.48,400.33,2.64,0.88,4.58,0.98,1.2,0,0,7.34,0.0,3.64,1.76,2.64,0.0,0.1084
64.49,25858.09,400.93,2.74,0.93,5.88,1.38,1.25,0,0,7.39,0.0,3.82,1.82,2.72,0.0,0.085
72.43,27582.35,380.8,2.93,0.95,5.31,0.6,1.4,0,0,7.4,0.0,4.04,1.97,2.93,0.0,0.0397
61.94,21607.66,348.82,2.83,1.0,3.93,0.45,1.49,0,0,6.48,0.0,3.83,1.83,2.83,0.0,0.0602
52.76,16880.61,319.95,4.42,0.98,4.85,0.54,1.72,0,0,7.07,0.0,4.07,3.43,4.42,0.0,0.066
53.65,21651.23,403.58,2.72,0.93,3.99,1.0,1.35,0,0,7.09,0.0,4.12,1.78,2.72,0.0,0.1552
59.08,21928.24,371.16,3.33,0.98,5.59,0.58,1.56,0,0,7.1,0.0,4.14,2.35,3.33,0.0,0.0614
66.51,25043.76,376.52,2.89,0.95,4.78,0.32,1.43,0,0,7.2,0.0,3.91,1.94,2.89,0.0,0.0464
56.85,19280.89,339.13,3.45,1.0,4.55,0.66,1.66,0,0,6.81,0.0,4.09,2.45,3.45,0.0,0.0794
71.07,25047.47,352.44,3.81,1.0,5.46,0.99,1.49,0,0,7.45,0.0,4.18,2.81,3.81,0.0,0.0281
68.86,22616.26,328.43,4.54,0.99,6.17,0.96,1.78,0,0,7.45,0.0,4.02,3.55,4.54,0.0,0.0547
66.02,26284.18,398.1,2.74,0.9,4.46,0.99,1.3,0,0,7.49,0.0,3.86,1.84,2.74,0.0,0.0689
63.65,25781.78,405.08,2.6,0.89,5.59,0.99,1.27,0,0,7.37,0.0,3.97,1.71,2.6,0.0,0.0765
67.31,24739.05,367.52,3.09,0.97,5.32,0.93,1.55,0,0,7.14,0.0,4.05,2.12,3.09,0.0,0.0637
70.06,25887.28,369.52,3.2,0.98,5.86,1.0,1.46,0,0,7.18,0.0,4.05,2.22,3.2,0.0,0.047
63.15,23863.6,377.87,3.16,0.99,5.78,1.05,1.45,0,0,7.35,0.0,4.0,2.17,3.14,0.0,0.0974
